importer,exporter,rank,total_import_usd
VIET NGHI TRADING SERVICE COMPANY LIMITED,"HYMSON LASER TECHNOLOGY GROUP CO.,LTD",13.0,1003103885.813405
VIET NGHI TRADING SERVICE COMPANY LIMITED,"ICHIA ELECTRONICS SUZHOU CO.,LTD",13.0,1003103885.813405
VIET NGHI TRADING SERVICE COMPANY LIMITED,"ICHIA TECHNOLOGY (SUZHOU) CO.,LTD",13.0,1003103885.813405
VIET NGHI TRADING SERVICE COMPANY LIMITED,IDEAL INTELLIGENCE GUANGDONG CO LTD,13.0,1003103885.813405
VIET NGHI TRADING SERVICE COMPANY LIMITED,IHOLLY INTERNATIONAL PTE. LTD.,13.0,1003103885.813405
VIET NGHI TRADING SERVICE COMPANY LIMITED,INDUSTRIAL NEXT SUZHOU,13.0,1003103885.813405
VIET NGHI TRADING SERVICE COMPANY LIMITED,INDUSTRIAL NEXT SUZHOU  l.td),13.0,1003103885.813405
VIET NGHI TRADING SERVICE COMPANY LIMITED,INDUSTRIAL NEXT SUZHOULTD. ),13.0,1003103885.813405
VIET NGHI TRADING SERVICE COMPANY LIMITED,INFASTECH (CHINA) LIMITED,13.0,1003103885.813405
VIET NGHI TRADING SERVICE COMPANY LIMITED,"JARLLY TECHNOLOGY (CHONGQING) CO.,LTD",13.0,1003103885.813405
VIET NGHI TRADING SERVICE COMPANY LIMITED,"JIANGSU ANAKIN MACHINERY CO.,LTD.",13.0,1003103885.813405
VIET NGHI TRADING SERVICE COMPANY LIMITED,"JIANGSU ASKA INATELLIGWNT EQUIPMENT CO.,LTD",13.0,1003103885.813405
VIET NGHI TRADING SERVICE COMPANY LIMITED,"JIANGSU GIAN TECHNOLOGY CO., LTD",13.0,1003103885.813405
VIET NGHI TRADING SERVICE COMPANY LIMITED,"JIANGSU HUASHEN ELECTRONICS CO., LTD",13.0,1003103885.813405
VIET NGHI TRADING SERVICE COMPANY LIMITED,"JIANGSU HUASHEN ELECTRONICS CO.,LTD",13.0,1003103885.813405
VIET NGHI TRADING SERVICE COMPANY LIMITED,"JIANGSU JINCHI INFORMATION TECHNOLOGY CO.,LTD",13.0,1003103885.813405
VIET NGHI TRADING SERVICE COMPANY LIMITED,"JIANGSU JUSTECH PRECISION INDUSTRY CO.,LTD",13.0,1003103885.813405
VIET NGHI TRADING SERVICE COMPANY LIMITED,"JIANGSU ORIGINATION ELECTRON CO.,LTD.",13.0,1003103885.813405
VIET NGHI TRADING SERVICE COMPANY LIMITED,"JINGYI TONGLIANG COMPUTER ACCESSORIES CO.,LTD.",13.0,1003103885.813405
VIET NGHI TRADING SERVICE COMPANY LIMITED,"JINLONG MACHINERY & ELECTRONICS CO., LTD",13.0,1003103885.813405
VIET NGHI TRADING SERVICE COMPANY LIMITED,"JUNIWER INTERNATIONAL(HK)CO.,LIMITED",13.0,1003103885.813405
VIET NGHI TRADING SERVICE COMPANY LIMITED,"KUNSHAN BAIYI INSTRUMENT EQUIPMENT CO.,LTD",13.0,1003103885.813405
VIET NGHI TRADING SERVICE COMPANY LIMITED,"KUNSHAN CHUN XIANG PRECISION ELECTRONICS CO.,LTD",13.0,1003103885.813405
VIET NGHI TRADING SERVICE COMPANY LIMITED,"KUNSHAN FURONGJIA ELECTRONIC CO.,LTD",13.0,1003103885.813405
VIET NGHI TRADING SERVICE COMPANY LIMITED,"KUNSHAN HOLY ELECTRONIC MATERIALS CO., LTD.",13.0,1003103885.813405
VIET NGHI TRADING SERVICE COMPANY LIMITED,"KUNSHAN HONHAN ELECTRONIC CO.,LTD",13.0,1003103885.813405
VIET NGHI TRADING SERVICE COMPANY LIMITED,"KUNSHAN JIAHUA ELECTRONICS CO.,LTD",13.0,1003103885.813405
VIET NGHI TRADING SERVICE COMPANY LIMITED,"KUNSHAN JIAHUA ELECTRONICS CO.,LTD.",13.0,1003103885.813405
VIET NGHI TRADING SERVICE COMPANY LIMITED,"KUNSHAN JIASHENG PRECISE ELECTRONICS INDUSTRY CO.,LTD",13.0,1003103885.813405
VIET NGHI TRADING SERVICE COMPANY LIMITED,"KUNSHAN JIAYU PRECISION INDUSTRY CO.,LTD",13.0,1003103885.813405
VIET NGHI TRADING SERVICE COMPANY LIMITED,"KUNSHAN JINGYIJIE PRECISION TECHNOLOGY CO., LTD",13.0,1003103885.813405
VIET NGHI TRADING SERVICE COMPANY LIMITED,"KUNSHAN LIDON PRECISION INDUSTRY CO.,LTD.",13.0,1003103885.813405
VIET NGHI TRADING SERVICE COMPANY LIMITED,"KUNSHAN MEIYE ELECTRONIC TECHNOLOGY CO.,LTD.",13.0,1003103885.813405
VIET NGHI TRADING SERVICE COMPANY LIMITED,KUNSHAN OUBO PRECISION MACHINE ELECTRONICS CO.LTD,13.0,1003103885.813405
VIET NGHI TRADING SERVICE COMPANY LIMITED,"KUNSHAN PAN TRATEQ CO.,LTD.",13.0,1003103885.813405
VIET NGHI TRADING SERVICE COMPANY LIMITED,KUNSHAN Q TECHNOLOGY INTERNATIONAL LIMITED,13.0,1003103885.813405
VIET NGHI TRADING SERVICE COMPANY LIMITED,"KUNSHAN QTECH MICROELECTRONICS CO.,LTD",13.0,1003103885.813405
VIET NGHI TRADING SERVICE COMPANY LIMITED,"KUNSHAN QTECH MICROELECTRONICS CO.,LTD.",13.0,1003103885.813405
VIET NGHI TRADING SERVICE COMPANY LIMITED,"KUNSHAN RICH HOLY TESTING INSTRUMENT CO., LTD.",13.0,1003103885.813405
VIET NGHI TRADING SERVICE COMPANY LIMITED,"KUNSHAN SUNYOUNG TRADING CO., LTD",13.0,1003103885.813405
VIET NGHI TRADING SERVICE COMPANY LIMITED,"KUNSHAN TOP-BEST ELECTRONIC MATERIAL CO., LTD",13.0,1003103885.813405
VIET NGHI TRADING SERVICE COMPANY LIMITED,"KUNSHAN TOP-BEST ELECTRONIC MATERIALS CO., LTD",13.0,1003103885.813405
VIET NGHI TRADING SERVICE COMPANY LIMITED,"KUNSHAN TOPTEST TECHNOLOGIES CO.,LTD",13.0,1003103885.813405
VIET NGHI TRADING SERVICE COMPANY LIMITED,"KUNSHAN WISDOM ELECTRONICS CO.,LTD.",13.0,1003103885.813405
VIET NGHI TRADING SERVICE COMPANY LIMITED,"KUNSHAN YAOWEI HARDWARE ELECTRONIC CO., LTD",13.0,1003103885.813405
VIET NGHI TRADING SERVICE COMPANY LIMITED,"KUNSHAN YAOWEI HARDWARE ELECTRONIC TECHNOLOGY CO., LTD",13.0,1003103885.813405
VIET NGHI TRADING SERVICE COMPANY LIMITED,"KUNSHAN YAOWEI HARDWARE ELECTRONICS CO., LTD",13.0,1003103885.813405
VIET NGHI TRADING SERVICE COMPANY LIMITED,"KUNSHAN YINGXIANG TRADING CO.,LTD",13.0,1003103885.813405
VIET NGHI TRADING SERVICE COMPANY LIMITED,"KUNSHAN YIRUN ELECTRONICS CO., LTD",13.0,1003103885.813405
VIET NGHI TRADING SERVICE COMPANY LIMITED,"KUNSHAN YUANWANGSHUN ELECTRONIC MATERIALS CO.,LTD",13.0,1003103885.813405
VIET NGHI TRADING SERVICE COMPANY LIMITED,"KUNSHAN ZERAY ELECTRONICS CO.,LTD",13.0,1003103885.813405
VIET NGHI TRADING SERVICE COMPANY LIMITED,"LAIRD TECHNOLOGIES (SHANGHAI) CO.,LTD.",13.0,1003103885.813405
VIET NGHI TRADING SERVICE COMPANY LIMITED,LENS INTERNATIONAL(HK) LIMITED,13.0,1003103885.813405
VIET NGHI TRADING SERVICE COMPANY LIMITED,"LIANGANG PRECISION TECHNOLOGY CHINA CO., LTD",13.0,1003103885.813405
VIET NGHI TRADING SERVICE COMPANY LIMITED,LIKAI PRECISION RISHAN COMPUTER ACCESSORIES COMPANY,13.0,1003103885.813405
VIET NGHI TRADING SERVICE COMPANY LIMITED,LUXSHARE PRECISION LIMITED,13.0,1003103885.813405
VIET NGHI TRADING SERVICE COMPANY LIMITED,"MARIAN (SUZHOU) CO., LTD",13.0,1003103885.813405
VIET NGHI TRADING SERVICE COMPANY LIMITED,MAX JOY INTERNATIONAL INDUSTRIAL LIMITED,13.0,1003103885.813405
VIET NGHI TRADING SERVICE COMPANY LIMITED,"MCOTI TRADING CO.,LIMITED",13.0,1003103885.813405
VIET NGHI TRADING SERVICE COMPANY LIMITED,"MFLEX SUZHOU CO., LTD",13.0,1003103885.813405
VIET NGHI TRADING SERVICE COMPANY LIMITED,"MIANYANG RUITAI INTELLIGENT TECHNOLOGY CO.,LTD",13.0,1003103885.813405
VIET NGHI TRADING SERVICE COMPANY LIMITED,"MPT SOLUTION (SUZHOU) CO., LTD",13.0,1003103885.813405
VIET NGHI TRADING SERVICE COMPANY LIMITED,"MURATA ELECTRONICS TRADING (SHANGHAI) CO.,LTD",13.0,1003103885.813405
VIET NGHI TRADING SERVICE COMPANY LIMITED,"NINGBO QIANYI INTERNATIONAL TRADING CO., LTD",13.0,1003103885.813405
VIET NGHI TRADING SERVICE COMPANY LIMITED,"NINGBO SUNNY OPOTECH CO.,LTD",13.0,1003103885.813405
VIET NGHI TRADING SERVICE COMPANY LIMITED,"NINGBO SUNNY OPOTECH CO.,LTD.",13.0,1003103885.813405
VIET NGHI TRADING SERVICE COMPANY LIMITED,QUN NIU,13.0,1003103885.813405
VIET NGHI TRADING SERVICE COMPANY LIMITED,"RI SHAN COMPUTER ACCESSORY (JIASHAN) CO., LTD.",13.0,1003103885.813405
VIET NGHI TRADING SERVICE COMPANY LIMITED,"RI-SHAN COMPUTER ACCESSORIY CO., LTD",13.0,1003103885.813405
VIET NGHI TRADING SERVICE COMPANY LIMITED,"RONGZENG OPTOELECTRONIC TECHNOLOGY CO., LTD",13.0,1003103885.813405
VIET NGHI TRADING SERVICE COMPANY LIMITED,"SHANGHAI AMPHENOL AIRWAVE COMMUNICATION ELECTRONICS CO., LTD",13.0,1003103885.813405
VIET NGHI TRADING SERVICE COMPANY LIMITED,"SHANGHAI BAWEEL AUTOMATION EQUIPMENT CO.,LTD.",13.0,1003103885.813405
VIET NGHI TRADING SERVICE COMPANY LIMITED,SHANGHAI BAWEEL AUTOMATION EQUIPMENT CO.LTD.,13.0,1003103885.813405
VIET NGHI TRADING SERVICE COMPANY LIMITED,SHANGHAI BECORE PAPER MANUFACTURING COMPANY LTD.,13.0,1003103885.813405
VIET NGHI TRADING SERVICE COMPANY LIMITED,"SHANGHAI BWAVE COMMUNICATION TECHNOLOGY CO., LTD.",13.0,1003103885.813405
VIET NGHI TRADING SERVICE COMPANY LIMITED,"SHANGHAI JDT TECHNOLOGY CO., LTD.",13.0,1003103885.813405
VIET NGHI TRADING SERVICE COMPANY LIMITED,"SHANGHAI KAI HUI INDUSTRIAL EQUIPMENT CO.,LTD",13.0,1003103885.813405
VIET NGHI TRADING SERVICE COMPANY LIMITED,"SHANGHAI SINO HARDWARE ELECTRONICS (WUJIANG) CO., LTD",13.0,1003103885.813405
VIET NGHI TRADING SERVICE COMPANY LIMITED,"SHANGHAI VANETER SPECIAL ADHESIVE TAPES CO., LTD.",13.0,1003103885.813405
VIET NGHI TRADING SERVICE COMPANY LIMITED,"SHEN ZHEN CDL PRECISION TECHNOLOGY CO.,LTD",13.0,1003103885.813405
VIET NGHI TRADING SERVICE COMPANY LIMITED,"SHEN ZHEN JIEHUIDUO TECHNOLOGYCO.,LTD",13.0,1003103885.813405
VIET NGHI TRADING SERVICE COMPANY LIMITED,"SHENMAO SOLDER MATERIAL (SUZHOU) CO.,LTD",13.0,1003103885.813405
VIET NGHI TRADING SERVICE COMPANY LIMITED,"SHENMAO SOLDER MATERIAL(SUZHOU) CO.,LTD.",13.0,1003103885.813405
VIET NGHI TRADING SERVICE COMPANY LIMITED,"SHENMAO SOLDER MATERIAL(SUZHOU)CO.,LTD.",13.0,1003103885.813405
VIET NGHI TRADING SERVICE COMPANY LIMITED,"SHENNAN CIRCUITS CO.,LTD",13.0,1003103885.813405
VIET NGHI TRADING SERVICE COMPANY LIMITED,"SHENZHEN CDL PRECISION TECHNOLOGY CO.,LTD",13.0,1003103885.813405
VIET NGHI TRADING SERVICE COMPANY LIMITED,"SHENZHEN CITY JIA TECHNOLOGY CO.,LTD",13.0,1003103885.813405
VIET NGHI TRADING SERVICE COMPANY LIMITED,"SHENZHEN CONCENTRON TECHNOLOGY CO.,LTD.",13.0,1003103885.813405
VIET NGHI TRADING SERVICE COMPANY LIMITED,"SHENZHEN EVERWIN PRECISION TECHNOLOGY CO., LTD.",13.0,1003103885.813405
VIET NGHI TRADING SERVICE COMPANY LIMITED,"SHENZHEN FU CHUANG PLASTIC HARDWARE CO.,LTD",13.0,1003103885.813405
VIET NGHI TRADING SERVICE COMPANY LIMITED,"SHENZHEN HUAHAIDA TECHNOLOGY CO., LTD",13.0,1003103885.813405
VIET NGHI TRADING SERVICE COMPANY LIMITED,"SHENZHEN HUAXIN TONGLIAN ELECTRONIC TECHNOLOGY CO., LTD.",13.0,1003103885.813405
VIET NGHI TRADING SERVICE COMPANY LIMITED,"SHENZHEN JEKTEC PRECISION EQUIPMENT CO., LTD.",13.0,1003103885.813405
VIET NGHI TRADING SERVICE COMPANY LIMITED,SHENZHEN JINGCHENGDA CIRCUIT TECHNOLOGY CO LTD,13.0,1003103885.813405
VIET NGHI TRADING SERVICE COMPANY LIMITED,"SHENZHEN KANGSHENGQUAN TECHNOLOGY CO., LTD",13.0,1003103885.813405
VIET NGHI TRADING SERVICE COMPANY LIMITED,"SHENZHEN LEISHI HEAT MANAGEMENT TECHNOLOGY CO., LTD",13.0,1003103885.813405
VIET NGHI TRADING SERVICE COMPANY LIMITED,"SHENZHEN MICROGATE TECHNOLOGY CO.,LTD.",13.0,1003103885.813405
VIET NGHI TRADING SERVICE COMPANY LIMITED,SHENZHEN ROCK CONTROL INSTRUMENT CO. LTD,13.0,1003103885.813405
VIET NGHI TRADING SERVICE COMPANY LIMITED,SHENZHEN SHENFA HARDWARE TECHNOLOGY DEVELOPMENT COMPANY .LTD.,13.0,1003103885.813405
VIET NGHI TRADING SERVICE COMPANY LIMITED,SHENZHEN SHENFA HARDWARE TECHNOLOGY DEVELOPMENT COMPANY LTD,13.0,1003103885.813405
VIET NGHI TRADING SERVICE COMPANY LIMITED,SHENZHEN VITAL NEW MATERIAL COMPANY LIMITED,13.0,1003103885.813405
VIET NGHI TRADING SERVICE COMPANY LIMITED,"SHENZHEN W.D DETECTION EQUIPMENT CO.,LTD.",13.0,1003103885.813405
VIET NGHI TRADING SERVICE COMPANY LIMITED,"SHENZHEN XIN GANG YANG ELECTRONIC TECHNOLOGY CO.,LTD.",13.0,1003103885.813405
VIET NGHI TRADING SERVICE COMPANY LIMITED,"SHENZHEN YIQING TECHNOLOGY CO.,LTD",13.0,1003103885.813405
VIET NGHI TRADING SERVICE COMPANY LIMITED,"SIAU CHOU ELECTRONIC (KUNSHAN) CO., LTD",13.0,1003103885.813405
VIET NGHI TRADING SERVICE COMPANY LIMITED,"SIAU CHOU ELECTRONIC (KUNSHAN) CO.,LTD",13.0,1003103885.813405
VIET NGHI TRADING SERVICE COMPANY LIMITED,STANLEY ENGINEERED FASTENING,13.0,1003103885.813405
VIET NGHI TRADING SERVICE COMPANY LIMITED,STONEPLUS THERMAL MANAGEMENT TECHNOLOGIES LIMITED,13.0,1003103885.813405
VIET NGHI TRADING SERVICE COMPANY LIMITED,"SUNWODA ELECTRONIC CO., LTD",13.0,1003103885.813405
VIET NGHI TRADING SERVICE COMPANY LIMITED,"SUNWODA ELECTRONIC CO., LTD.",13.0,1003103885.813405
VIET NGHI TRADING SERVICE COMPANY LIMITED,"SUPERCASE ENTERPRISE CO., LTD.",13.0,1003103885.813405
VIET NGHI TRADING SERVICE COMPANY LIMITED,SURPASSING HARDWARE SPRING(KUNSHAN) CO. LTD,13.0,1003103885.813405
VIET NGHI TRADING SERVICE COMPANY LIMITED,"SUZHOU AUTOMEI AUTOMATION TECHNOLOGY CO., LTD",13.0,1003103885.813405
VIET NGHI TRADING SERVICE COMPANY LIMITED,"SUZHOU BAYESIAN NEW MATERIAL CO.,LTD.",13.0,1003103885.813405
VIET NGHI TRADING SERVICE COMPANY LIMITED,"SUZHOU BINGRONG PRECISION HARDWARE PRODUCE CO.,LTD.",13.0,1003103885.813405
VIET NGHI TRADING SERVICE COMPANY LIMITED,"SUZHOU BOJI OPTOELECTRONIC TECHNOLOGY CO.,LTD",13.0,1003103885.813405
VIET NGHI TRADING SERVICE COMPANY LIMITED,"SUZHOU CIYI ELECTRONIC TECHNOLOGY CO., LTD",13.0,1003103885.813405
VIET NGHI TRADING SERVICE COMPANY LIMITED,"SUZHOU DEXIANG ELECTRONICS CO., LTD.",13.0,1003103885.813405
VIET NGHI TRADING SERVICE COMPANY LIMITED,SUZHOU EUNOW COMPANY LIMITED,13.0,1003103885.813405
VIET NGHI TRADING SERVICE COMPANY LIMITED,"SUZHOU FEIDENG ELECTRONIC TECHNOLOGY CO., LTD",13.0,1003103885.813405
VIET NGHI TRADING SERVICE COMPANY LIMITED,"SUZHOU FEIDENG ELECTRONIC TECHNOLOGY CO., LTD.",13.0,1003103885.813405
VIET NGHI TRADING SERVICE COMPANY LIMITED,"SUZHOU INDUSTRIAL PARK PHIYO TECHNOLOGY CO.,LTD.",13.0,1003103885.813405
VIET NGHI TRADING SERVICE COMPANY LIMITED,"SUZHOU KERUISHAN ELECTRONIC TECHNOLOGY CO.,LTD.",13.0,1003103885.813405
VIET NGHI TRADING SERVICE COMPANY LIMITED,"SUZHOU KING REACH INTELLIGENTEQUIPMENT TECHNOLOGY CO.,LTD",13.0,1003103885.813405
VIET NGHI TRADING SERVICE COMPANY LIMITED,"SUZHOU LANZON TRADE CO.,LTD",13.0,1003103885.813405
VIET NGHI TRADING SERVICE COMPANY LIMITED,"SUZHOU MAIBANGLUN ELECTRONIC TECHNOLOGY CO., LTD.",13.0,1003103885.813405
VIET NGHI TRADING SERVICE COMPANY LIMITED,"SUZHOU PADEMIO INTELLIGENT TECHNOLOGY CO.,LTD",13.0,1003103885.813405
VIET NGHI TRADING SERVICE COMPANY LIMITED,"SUZHOU QIUYEYI MACHINERY CO., LTD",13.0,1003103885.813405
VIET NGHI TRADING SERVICE COMPANY LIMITED,"SUZHOU RIHE TECHNOLOGY CO.,LTD.",13.0,1003103885.813405
VIET NGHI TRADING SERVICE COMPANY LIMITED,"SUZHOU SET SAIL ELECTRONICS CO.,LTD",13.0,1003103885.813405
VIET NGHI TRADING SERVICE COMPANY LIMITED,"SUZHOU SINAEN TECHNOLOGY CO. ,LIMITED",13.0,1003103885.813405
VIET NGHI TRADING SERVICE COMPANY LIMITED,"SUZHOU TIANMAI THERMAL TECHNOLOGY CO.,LTD.",13.0,1003103885.813405
VIET NGHI TRADING SERVICE COMPANY LIMITED,"SUZHOU WELLTEST TECHNOLOGY CO., LTD.",13.0,1003103885.813405
VIET NGHI TRADING SERVICE COMPANY LIMITED,"SUZHOU WISETECH AUTOMATION TECHNOLOGY CO.,LTD",13.0,1003103885.813405
VIET NGHI TRADING SERVICE COMPANY LIMITED,SWELLDOM TECHNOLOGY LIMITED,13.0,1003103885.813405
VIET NGHI TRADING SERVICE COMPANY LIMITED,"TAISHAN JINGCHENGDA ELECTRIC CIRCUIT CO.,LTD.",13.0,1003103885.813405
VIET NGHI TRADING SERVICE COMPANY LIMITED,"TEC-SOURCE INDUSTRY & TRADE CO.,LTD",13.0,1003103885.813405
VIET NGHI TRADING SERVICE COMPANY LIMITED,"TECH-FRONT (CHONGQING ) COMPUTER CO.,LTD",13.0,1003103885.813405
VIET NGHI TRADING SERVICE COMPANY LIMITED,"TESTRON TECHNOLOGY (JIANGSU) CO., LTD.",13.0,1003103885.813405
VIET NGHI TRADING SERVICE COMPANY LIMITED,TEXAS INSTRUMENTS ASIA LIMITED,13.0,1003103885.813405
VIET NGHI TRADING SERVICE COMPANY LIMITED,TEXAS INSTRUMENTS TAIWAN LIMITED-HONG KONG BRANCH,13.0,1003103885.813405
VIET NGHI TRADING SERVICE COMPANY LIMITED,TEXAS INSTRUMENTS TAIWAN LTD - HONG KONG BRANCH,13.0,1003103885.813405
VIET NGHI TRADING SERVICE COMPANY LIMITED,TEXAS INSTRUMENTS TAIWAN LTD -HONG KONG BRANCH,13.0,1003103885.813405
VIET NGHI TRADING SERVICE COMPANY LIMITED,"TIANJIN JINYA ELECTRONICS CO.,LTD.",13.0,1003103885.813405
VIET NGHI TRADING SERVICE COMPANY LIMITED,TK GROUP INTERNATIONAL (HONG KONG) LIMITED,13.0,1003103885.813405
VIET NGHI TRADING SERVICE COMPANY LIMITED,"TONGDA (SHISHI) TECHNOLOGY CO.,LTD",13.0,1003103885.813405
VIET NGHI TRADING SERVICE COMPANY LIMITED,"TONGDA (SHISHI) TECHNOLOGY CO.,LTD.",13.0,1003103885.813405
VIET NGHI TRADING SERVICE COMPANY LIMITED,TOPCOD GROUP (HONGKONG) LIMITED,13.0,1003103885.813405
VIET NGHI TRADING SERVICE COMPANY LIMITED,"TOPSUN COMMERCE ( HONG KONG ) CO ., LIMITED",13.0,1003103885.813405
VIET NGHI TRADING SERVICE COMPANY LIMITED,"TUOGUAN ELECTRONICS (SHENZHEN) TECHNOLOGY CO., LTD",13.0,1003103885.813405
VIET NGHI TRADING SERVICE COMPANY LIMITED,"UNISTEEL TECHNOLOGY (CHINA) CO., LTD.",13.0,1003103885.813405
VIET NGHI TRADING SERVICE COMPANY LIMITED,UNISTEEL TECHNOLOGY LIMITED,13.0,1003103885.813405
VIET NGHI TRADING SERVICE COMPANY LIMITED,VSI TECHNOLOGY CO LTD,13.0,1003103885.813405
VIET NGHI TRADING SERVICE COMPANY LIMITED,W.L. GORE & ASSOCIATES (HONG KONG) LTD.,13.0,1003103885.813405
VIET NGHI TRADING SERVICE COMPANY LIMITED,W.L.GORE & ASSOCIATES (SHENZHEN),13.0,1003103885.813405
VIET NGHI TRADING SERVICE COMPANY LIMITED,WALSIN PASSIVE COMPONENT(H.K.) LIMITED,13.0,1003103885.813405
VIET NGHI TRADING SERVICE COMPANY LIMITED,"WEIFANG GOERTEK MICROELECTRONICS CO., LTD",13.0,1003103885.813405
VIET NGHI TRADING SERVICE COMPANY LIMITED,"WEIFANG GOERTEK MICROELECTRONICS CO., LTD.",13.0,1003103885.813405
VIET NGHI TRADING SERVICE COMPANY LIMITED,WO CREATIVE TECHNOLOGY PARK,13.0,1003103885.813405
VIET NGHI TRADING SERVICE COMPANY LIMITED,"WUHAN JINGCE ELECTRONIC GROUP CO., LTD",13.0,1003103885.813405
VIET NGHI TRADING SERVICE COMPANY LIMITED,"WUHAN JINGCE ELECTRONICS CO., LTD",13.0,1003103885.813405
VIET NGHI TRADING SERVICE COMPANY LIMITED,"WUS PRINTED CIRCUIT (KUNSHAN) CO.,LTD",13.0,1003103885.813405
VIET NGHI TRADING SERVICE COMPANY LIMITED,"XINGKE ELECTRONICS (HONGKONG) CO., LIMITED",13.0,1003103885.813405
VIET NGHI TRADING SERVICE COMPANY LIMITED,"XURUAN ELECTRONICS CO., LTD",13.0,1003103885.813405
VIET NGHI TRADING SERVICE COMPANY LIMITED,YANGZHOU ELEC AND ELTEK ELECTRONIC COMPANY LTD,13.0,1003103885.813405
VIET NGHI TRADING SERVICE COMPANY LIMITED,"YANGZHOU INZO ELECTRONIC MATERIAL CO., LTD",13.0,1003103885.813405
VIET NGHI TRADING SERVICE COMPANY LIMITED,"YANGZHOU INZO ELECTRONIC MATERIAL CO.,LTD",13.0,1003103885.813405
VIET NGHI TRADING SERVICE COMPANY LIMITED,"YIJIA ELECTRONICS (SUZHOU) CO., LTD",13.0,1003103885.813405
VIET NGHI TRADING SERVICE COMPANY LIMITED,YING YU TECHNOLOGY LIMITED,13.0,1003103885.813405
VIET NGHI TRADING SERVICE COMPANY LIMITED,YU QING QING,13.0,1003103885.813405
VIET NGHI TRADING SERVICE COMPANY LIMITED,"ZHEJIANG BONRDA TECHNOLOGY CO., LTD",13.0,1003103885.813405
VIET NGHI TRADING SERVICE COMPANY LIMITED,"ZHEJIANG RONNIE PRECISION MACHINE CO.,LTD",13.0,1003103885.813405
VIET NGHI TRADING SERVICE COMPANY LIMITED,"ZHENHUAXINGINTELLIGENT (SHENZHEN) TECHNOLOGY CO., LTD",13.0,1003103885.813405
"WISTRON INFOCOMM (VIETNAM) CO., LTD","AMPHENOL ASSEMBLETECH (XIAMEN) CO.,LTD.",14.0,968337122.9500636
"WISTRON INFOCOMM (VIETNAM) CO., LTD",AUROTEK (SHANGHAI) INC.,14.0,968337122.9500636
"WISTRON INFOCOMM (VIETNAM) CO., LTD",AUROTEK (SHANGHAI) INC.  l.td),14.0,968337122.9500636
"WISTRON INFOCOMM (VIETNAM) CO., LTD",AUROTEK (SHANGHAI) INC.  （ltd.),14.0,968337122.9500636
"WISTRON INFOCOMM (VIETNAM) CO., LTD",AUROTEK (SHANGHAI) INC. .INC,14.0,968337122.9500636
"WISTRON INFOCOMM (VIETNAM) CO., LTD",AUROTEK (SHANGHAI) INC.Company ltd.,14.0,968337122.9500636
"WISTRON INFOCOMM (VIETNAM) CO., LTD",AUROTEK (SHANGHAI) INC.LTD. ),14.0,968337122.9500636
"WISTRON INFOCOMM (VIETNAM) CO., LTD",BANG-YUN INDUSTRY AND TRADING CORP.,14.0,968337122.9500636
"WISTRON INFOCOMM (VIETNAM) CO., LTD",BANG-YUN INDUSTRY AND TRADING CORP. .INC,14.0,968337122.9500636
"WISTRON INFOCOMM (VIETNAM) CO., LTD",BANG-YUN INDUSTRY AND TRADING CORP.Factor y,14.0,968337122.9500636
"WISTRON INFOCOMM (VIETNAM) CO., LTD",BANG-YUN INDUSTRY AND TRADING CORP.LTD. ),14.0,968337122.9500636
"WISTRON INFOCOMM (VIETNAM) CO., LTD",BANG-YUN INDUSTRY AND TRADING CORP.factry .,14.0,968337122.9500636
"WISTRON INFOCOMM (VIETNAM) CO., LTD","CCL DESIGN (CHONGQING) CO., LTD",14.0,968337122.9500636
"WISTRON INFOCOMM (VIETNAM) CO., LTD","CHONGQING HONGKUANG ELECTRONIC TECHNOLOGY CO., LTD.",14.0,968337122.9500636
"WISTRON INFOCOMM (VIETNAM) CO., LTD","CHONGQING KAI HUI INDUSTRIAL EQUIPMENT CO., LTD",14.0,968337122.9500636
"WISTRON INFOCOMM (VIETNAM) CO., LTD","CHONGQING KAI HUI INDUSTRIAL EQUIPMENT CO., LTD.",14.0,968337122.9500636
"WISTRON INFOCOMM (VIETNAM) CO., LTD","CHONGQING KAI HUI INDUSTRIAL EQUIPMENT CO.,LTD.",14.0,968337122.9500636
"WISTRON INFOCOMM (VIETNAM) CO., LTD","CHONGQING QIFENG LASER EQUIPMENT CO., LTD",14.0,968337122.9500636
"WISTRON INFOCOMM (VIETNAM) CO., LTD","CHONGQING QIFENG LASER EQUIPMENT CO., LTD.",14.0,968337122.9500636
"WISTRON INFOCOMM (VIETNAM) CO., LTD","DONGGUAN JINGDUO ELECTRONIC TECHNOLOGY CO., LTD",14.0,968337122.9500636
"WISTRON INFOCOMM (VIETNAM) CO., LTD","DONGGUAN WEIMIN PLASTIC CO., LTD",14.0,968337122.9500636
"WISTRON INFOCOMM (VIETNAM) CO., LTD","DONGGUAN ZHONGBANG AUTOMATION TECHNOLOGY CO. , LTD.",14.0,968337122.9500636
"WISTRON INFOCOMM (VIETNAM) CO., LTD","DONGGUAN ZHONGBANG AUTOMATION TECHNOLOGY CO., LTD.",14.0,968337122.9500636
"WISTRON INFOCOMM (VIETNAM) CO., LTD","DONGGUAN ZHONGBANG AUTOMATION TECHNOLOGY CO.,LTD.",14.0,968337122.9500636
"WISTRON INFOCOMM (VIETNAM) CO., LTD","EASYRUN ELECTRONIC TECHNOLOGY CO., LTD",14.0,968337122.9500636
